site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
", Heathfield Road",yes,,2017-12-31,,0.15,20,20,"Demolition of the existing garages, relocation of existing substation and erection of one three-storey building comprising ten flats and one part three, part four storey building comprising seven flats and three houses together with external stores and substation reprovision, car parking, landscaping and other associated works (AMENDED PLANS RECEIVED - BLOCK B REDUCED IN DEPTH, BLOCK A PART- INCREASED IN HEIGHT BY 1 STOREY, 2 ADDITIONAL PARKING SPACES, ALTERATIONS TO LANDSCAPING AND INTERNAL LAYOUTS). http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIND2DJLLFK00",local-authority-eng:CRY,owned by a public authority,2017-06-23,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIND2DJLLFK00,permissioned,full planning permission,POINT(-0.097836 51.366892),16/06514/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIND2DJLLFK00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06514-FUL
"Thomas Farley Public House, 61, High Street",yes,,2017-12-31,,0.036,7,7,Continued use of the ground and lower ground floors as a public house and social hall. Alterations and conversion of the upper floors to form 2 two bedroom and 5 one bedroom flats. Erection of a first floor rear extension. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIYHNWJL0DU00,local-authority-eng:CRY,not owned by a public authority,2017-02-24,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIYHNWJL0DU00,permissioned,full planning permission,POINT(-0.095848 51.398533),16/06538/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIYHNWJL0DU00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06538-FUL
"52, Bensham Grove",yes,,2017-12-31,,0.05,8,8,"Demolition of existing buildings ; Alterations to frontage; Erection of three storey building comprising B1(b) / B1 (c) Use to ground and part first floor (to rear) and ancillary Place of Worship to ground floor ; use of part first floor (to front) and second floors as 3 one bedroom, 2 two bedroom and 3 studio flats ; provision of terrace areas at first floor ; alterations to vehicular access and provision of associated off-street parking spaces ; provision of associated refuse storage areas and cycle storage (amended description). http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OJTA8JJLM1500",local-authority-eng:CRY,not owned by a public authority,2017-05-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OJTA8JJLM1500,permissioned,full planning permission,POINT(-0.100977 51.406601),17/00198/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OJTA8JJLM1500,2017-12-31,brownfield-land/local-authority-eng/CRY/17-00198-FUL
"55, Bensham Grove",yes,,2017-12-31,,0.077,9,9,Demolition of existing buildings: erection of three storey building comprising 5 one bedroom and 4 two bedroom flats: formation of vehicular access and provision of associated off-street parking ; provision of traffic-light system to vehicle access ; provision of refuse storage and cycle storage ; provision of associated landscaping and boundary treatment (amended description). http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OK0OWYJLM5X00,local-authority-eng:CRY,not owned by a public authority,2017-03-17,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OK0OWYJLM5X00,permissioned,full planning permission,POINT(-0.101428 51.405781),17/00260/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OK0OWYJLM5X00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-00260-FUL
"139, South Norwood Hill",yes,,2017-12-31,,0.078,8,8,"Demolition of existing building. Erection of three storey building comprising 4 two bedroom, 2 one bedroom and 2 three bedroom and 1 studio flat. Provision of associated parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OK11HLJLM6G00",local-authority-eng:CRY,not owned by a public authority,2017-05-12,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OK11HLJLM6G00,permissioned,full planning permission,POINT(-0.083063 51.405176),17/00265/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OK11HLJLM6G00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-00265-FUL
"4, Rectory Park",yes,,2017-12-31,,0.071,5,5,"Demolition of existing building and erection of a two-storey building comprising 6 x 2 bedroom flats, with accommodation of roof level, provision of associated vehicular access and provision of associated parking spaces, cycle storage and refuse store. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL3XM9JLMX800",local-authority-eng:CRY,not owned by a public authority,2017-06-23,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL3XM9JLMX800,permissioned,full planning permission,POINT(-0.083211 51.333156),17/00687/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL3XM9JLMX800,2017-12-31,brownfield-land/local-authority-eng/CRY/17-00687-FUL
"123, Foxley Lane",yes,,2017-12-31,,0.062,8,8,"Demolition of the existing building: erection of two storey building with accommodation in roofspace comprising 1 one bedroom and 8 two bedroom flats: formation of vehicular access and provision of associated parking, bins and bike storage. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLK8Z5JLFIL00",local-authority-eng:CRY,not owned by a public authority,2017-06-23,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLK8Z5JLFIL00,permissioned,full planning permission,POINT(-0.141352 51.340621),17/00843/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLK8Z5JLFIL00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-00843-FUL
"Former Site Of, Taberner House And The Queen's Gardens",yes,,2017-12-31,,1.77,514,514,"Erection of four buildings ranging in height from 13 to 35 storeys comprising 514 residential units (use class C3), flexible A1/A2/A3/A4/B1/D1 space at ground floor level of the buildings, new basement areas (including demolition of parts of existing basement), landscaping (including re-landscaping of Queens Gardens), new pavilion café in Queens Gardens (use class A3), access, servicing and associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OM3ABQJL0BK00",local-authority-eng:CRY,owned by a public authority,2017-08-18,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OM3ABQJL0BK00,permissioned,full planning permission,POINT(-0.097785 51.371262),17/01046/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OM3ABQJL0BK00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-01046-FUL
"167-169, Godstone Road",yes,,2017-12-31,,0.08,5,5,Demolition of existing buildings: erection of a three storey building comprising 5 two bedroom and 2 three bedroom flats:formation of vehicular access and provision of asssociated parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMUJOEJLGFY00,local-authority-eng:CRY,not owned by a public authority,2017-06-23,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMUJOEJLGFY00,permissioned,full planning permission,POINT(-0.087591 51.319666),17/01353/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMUJOEJLGFY00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-01353-FUL
"106-108, High Street",yes,,2017-12-31,,0.024,6,6,"Alterations ; Alterations to shopfront ; Erection of security control gate fronting High Street ; Erection of three storey rear extension at ground, first, second floors to form 2 x 2 bedroom flats and 2 x 1 bedroom flats ; Erection of roof extension to form third and fourth floors to form 2 x 1 bedroom duplex flats ; Extension to basement at rear ; provision of associated refuse and cycle storage storage (amended description). http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOWTBZJLHW500",local-authority-eng:CRY,not owned by a public authority,2017-06-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOWTBZJLHW500,permissioned,full planning permission,POINT(-0.100146 51.370095),17/02077/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOWTBZJLHW500,2017-12-31,brownfield-land/local-authority-eng/CRY/17-02077-FUL
"33, Normanton Road",yes,,2017-12-31,,0.066,6,6,"Alterations and conversion to form 3 one bedroom, 2 studio 1 two bedroom and 1 three bedroom flats ; erection of two storey rear extension with roof extension and provision of 3 parking spaces.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ORHMKNJLKHS00",local-authority-eng:CRY,not owned by a public authority,2017-08-11,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ORHMKNJLKHS00,permissioned,full planning permission,POINT(-0.089245 51.358946),17/02991/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ORHMKNJLKHS00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-02991-FUL
"114, Foxley Lane",yes,,2017-12-31,,0.23,8,8,"Demolition of existing dwelling, erection of a two-storey building with accommodation in roof space comprising 1 x one bedroom, 5 x two bedrooms and 3 x three bedroom apartments; provision of associated parking, cycle parking and refuse storage. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSD2WJJLLN200",local-authority-eng:CRY,not owned by a public authority,2017-08-25,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSD2WJJLLN200,permissioned,full planning permission,POINT(-0.134331 51.343783),17/03305/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSD2WJJLLN200,2017-12-31,brownfield-land/local-authority-eng/CRY/17-03305-FUL
"12, Dagnall Park",yes,,2017-12-31,,0.08,8,8,"Demolition of existing residential property and erection of 9 flats together with associated landscaping, car parking, cycle storage and refuse storage. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSNZGRJLM2R00",local-authority-eng:CRY,not owned by a public authority,2017-08-24,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSNZGRJLM2R00,permissioned,full planning permission,POINT(-0.089516 51.390426),17/03425/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSNZGRJLM2R00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-03425-FUL
"Electricity Substation And Land Adjoining 154, Epsom Road",yes,,2017-12-31,,0.023,5,5,Demolition of electricity substation; erection of three storey building with accommodation in roofspace comprising 5 one bedroom flats. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB443,local-authority-eng:CRY,not owned by a public authority,2017-12-15,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB443,permissioned,full planning permission,POINT(-0.116465 51.367706),16/03965/P,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB443,2017-12-31,brownfield-land/local-authority-eng/CRY/16-03965-P
"777, London Road",yes,,2017-12-31,,0.133,30,30,"Demolition of existing buildings; erection of a part 3, part 4, part 6 storey building comprising 14 one bedroom, 6 two bedroom and 10 three bedroom flats; provision of associated landscaping and parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEDLWDJLIK600",local-authority-eng:CRY,not owned by a public authority,2017-08-14,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEDLWDJLIK600,permissioned,full planning permission,POINT(-0.115123 51.39442),16/05085/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEDLWDJLIK600,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05085-FUL
"34, The Waldrons",yes,,2017-12-31,,0.16,65,65,"Erection of a part four, part six, part seven, part eight, part ten storey plus basement residential development which provides 65 dwellings (9 three bedroom, 29 two bedroom, 19 one bedroom and 8 studio flats), car parking, amenity space and associated landscaping).. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFX4MCJLJJZ00",local-authority-eng:CRY,not owned by a public authority,2017-07-12,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFX4MCJLJJZ00,permissioned,full planning permission,POINT(-0.105667 51.367559),16/05585/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFX4MCJLJJZ00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05585-FUL
"Garages R/O 126-130, Coldharbour Road",yes,,2017-12-31,,0.078,8,8,Demolition of garages and erection of a two-storey building comprising 4 one bedroom and 4 two bedroom flats together with landscaping and other associated works. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI2Y03JLL0700,local-authority-eng:CRY,owned by a public authority,2017-06-01,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI2Y03JLL0700,permissioned,full planning permission,POINT(-0.117031 51.361258),16/06273/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI2Y03JLL0700,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06273-FUL
"Garages South East Of, Eagle Hill",yes,,2017-12-31,,0.07,8,8,Demolition of garages and erection of a two-storey building comprising 4 one bedroom and 4 two bedroom flats together with landscaping and other associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI2ZEQJLL0C00,local-authority-eng:CRY,owned by a public authority,2017-06-01,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI2ZEQJLL0C00,permissioned,full planning permission,POINT(-0.091031 51.419974),16/06275/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI2ZEQJLL0C00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06275-FUL
"Cheriton House, 20, Chipstead Avenue",yes,,2017-12-31,,0.17,27,27,"Demolition of former care home. Erection of four storey building comprising 20 one bedroom and 4 two bedroom flats. Erection of three storey building comprising 3 one bedroom flats together with car parking, landscaping and associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI8M5EJLL4R00",local-authority-eng:CRY,owned by a public authority,2017-06-01,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI8M5EJLL4R00,permissioned,full planning permission,POINT(-0.106213 51.397136),16/06343/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI8M5EJLL4R00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06343-FUL
"49a - 49e, 129a -129e & 131a - 131b), Warbank Crescent",yes,,2017-12-31,,0.5,24,24,"Demolition of existing demountable houses and erection of 3 single/ three-storey buildings comprising 21 two bedroom and 15 one bedroom flats, formation of vehicular access and provision of associated car parking, landscaping and other associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIHU45JLLB700",local-authority-eng:CRY,owned by a public authority,2017-06-01,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIHU45JLLB700,permissioned,full planning permission,POINT(-0.001347 51.339909),16/06432/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIHU45JLLB700,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06432-FUL
"Land North Of The Junction Of, Church Street & Drummond Road & Land South East Of The Junction Of Tamworth Place & Drummond Road",yes,,2017-12-31,,0.16,28,28,"Erection of 2 four-storey buildings comprising a total of 16 one bedroom and 12 two bedroom flats and 327 sq m of retail space (Use Class A1-A3) on the ground floor level, with provision of car parking, landscaping and other associated works.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIKVSDJLLCY00",local-authority-eng:CRY,owned by a public authority,2017-07-11,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIKVSDJLLCY00,permissioned,full planning permission,POINT(-0.104383 51.374319),16/06469/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIKVSDJLLCY00,2017-12-31,brownfield-land/local-authority-eng/CRY/16-06469-FUL
"1, Duppas Hill Terrace",yes,,2017-12-31,,0.065,8,8,"Demolition of existing dwelling: erection of two/three storey building with accommodation in roofspace comprising 1 one bedroom, 7 two bedroom and 1 three bedroom flat: provision of access drive and associated parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OKLSUQJLMKN00",local-authority-eng:CRY,not owned by a public authority,2017-08-24,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OKLSUQJLMKN00,permissioned,full planning permission,POINT(-0.10696 51.368272),17/00484/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OKLSUQJLMKN00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-00484-FUL
"The Wheatsheaf, 757 - 759, London Road",yes,,2017-12-31,,0.062,12,12,"Demolition of existing Public House and erection of a 5 storey building providing 134sqm of Class A1/A2 use at ground floor, and 6 one bedroom, 4 two bedroom and 3 three bedroom flats above: formation of vehicular access and provision of associated car parking and secure cycle storage.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL21HNJLMVP00",local-authority-eng:CRY,not owned by a public authority,2017-07-19,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL21HNJLMVP00,permissioned,full planning permission,POINT(-0.115298 51.394018),17/00663/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL21HNJLMVP00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-00663-FUL
"79a, Lansdowne Road",yes,,2017-12-31,,0.038,8,8,"Construction of a three-storey front extension with set back at top floor level , new door and window openings to provide 7 studio units and 1 one bedroom flat : parking for two cars, cycle and refuse storage provision.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLPWNFJL0DS00",local-authority-eng:CRY,not owned by a public authority,2017-07-13,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLPWNFJL0DS00,permissioned,full planning permission,POINT(-0.09385 51.379525),17/00883/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLPWNFJL0DS00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-00883-FUL
"76, Higher Drive",yes,,2017-12-31,,0,8,8,"Demolition of existing house: erection of two/three storey building with accommodation in roofspsace comprising 6 two bedroom , 2 three bedroom and 1 one bedroom flats: formation of vehicular access and rovision of associated parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONJ8V2JLGZR00",local-authority-eng:CRY,not owned by a public authority,2017-07-07,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONJ8V2JLGZR00,permissioned,full planning permission,POINT(-0.117315 51.328034),17/01641/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONJ8V2JLGZR00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-01641-FUL
"Land R/O 14a, 14b And 14c, Smitham Bottom Lane",yes,,2017-12-31,,0.156,8,8,Erection of 2 two storey buildings comprising 8 two bedroom flats: formation of access road and provision of associated parking. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPBZA9JLI6V00,local-authority-eng:CRY,not owned by a public authority,2017-07-28,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPBZA9JLI6V00,permissioned,full planning permission,POINT(-0.142716 51.337054),17/02230/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPBZA9JLI6V00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-02230-FUL
"344, London Road",yes,,2017-12-31,,0.06,9,9,"Demolition of exiting building: and erection of four/five storey building comprising 5 one bedroom, 1 two bedroom and 3 three bedroom flats: using rear vehicular access and provision of associated access, refuse and parking facilities. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPQWSCJLIHA00",local-authority-eng:CRY,not owned by a public authority,2017-08-01,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPQWSCJLIHA00,permissioned,full planning permission,POINT(-0.108588 51.384539),17/02391/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPQWSCJLIHA00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-02391-FUL
"Land To Rear Of 25 To 33 Station Road And 1-6, Railway Buildings",yes,,2017-12-31,,0.03,5,5,"Alterations, Erection of a part two/part single storey link building comprising 2 two bedroom houses and 3 one bedroom flats, provision of associated refuse store (amended description). http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPTVKMJLIIR00",local-authority-eng:CRY,not owned by a public authority,2017-08-01,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPTVKMJLIIR00,permissioned,full planning permission,POINT(-0.075526 51.397724),17/02416/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPTVKMJLIIR00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-02416-FUL
"57, Welcomes Road",yes,,2017-12-31,,0.123,6,6,"Demolition of existing dwelling and erection of two storey building with accommodation in roofspace comprising 7 two bedroom units with associated access, 7 car parking spaces, cycle storage and refusal store,. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ1A6WJLIN400",local-authority-eng:CRY,not owned by a public authority,2017-08-17,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ1A6WJLIN400,permissioned,outline planning permission,POINT(-0.101793 51.317378),17/02467/OUT,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ1A6WJLIN400,2017-12-31,brownfield-land/local-authority-eng/CRY/17-02467-OUT
"23, Melville Avenue",yes,,2017-12-31,,0.146,7,7,"Demolition of existing building, erection of two/three storey building comprising 2 x one bedroom and 5 x two bedroom flats including balconies, erection of rear raised patio and pergola, formation of vehicular access and provision of associated parking, boundary wall railings and gate and cycle and refuse store. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ7BNFJLIVY00",local-authority-eng:CRY,not owned by a public authority,2017-07-14,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ7BNFJLIVY00,permissioned,full planning permission,POINT(-0.079537 51.360964),17/02550/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ7BNFJLIVY00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-02550-FUL
"122, Riddlesdown Road",yes,,2017-12-31,,0.109,7,7,"Demolition of one existing building: erection of a two storey building including basement and with additional accommodation in roofspace comprising of 2 x one bedroom flats, 4 x three bedroom flats and 2 x two bedroom flats: formation of associated access, and provision of 8 parking spaces, cycle storage and refuse store.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQR7HOJLJJL00",local-authority-eng:CRY,not owned by a public authority,2017-08-18,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQR7HOJLJJL00,permissioned,full planning permission,POINT(-0.104385 51.333527),17/02724/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQR7HOJLJJL00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-02724-FUL
"Top Nox, Crossland Road",yes,,2017-12-31,,0.023,7,7,"Demolition of existing building: erection of five storey building comprising car repair workshop on ground floor and 3 one bedroom, 2 two bedroom and 2 three bedroom flats. Provision of balconies, roof garden and roof terraces.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSBFR0JLLL000",local-authority-eng:CRY,not owned by a public authority,2017-08-29,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSBFR0JLLL000,permissioned,full planning permission,POINT(-0.110584 51.388411),17/03287/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSBFR0JLLL000,2017-12-31,brownfield-land/local-authority-eng/CRY/17-03287-FUL
"23, Mulgrave Road",yes,,2017-12-31,,0.01,6,6,"Alterations : Use as a 7 Bedroom house in multiple occupation HMO: provision of bin store, additional planting, minor internal alterations and external renovations comprising painting the front of the house, removal of external staircase, replacing the front roof arch and small flat roof over the front door, replacing garage door, replacing render upstand to the front and cleaning back the render on front boundary wall.. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSLVJBJLLYF00",local-authority-eng:CRY,not owned by a public authority,2017-08-18,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSLVJBJLLYF00,permissioned,full planning permission,POINT(-0.09451 51.368799),17/03390/FUL,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSLVJBJLLYF00,2017-12-31,brownfield-land/local-authority-eng/CRY/17-03390-FUL
"Metro Point 49 ,Sydenham Road",yes,,2017-12-31,,0.355,94,94,"Use of basement, ground, first, second, third and fourth floors and roof pavillion as 94 flats. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0GJLXB364",local-authority-eng:CRY,not owned by a public authority,2015-09-03,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0GJLXB364,permissioned,other,POINT(-0.096666 51.378501),15/02655/GPDO,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0GJLXB364,2017-12-31,brownfield-land/local-authority-eng/CRY/15-02655-GPDO
"32-42 ,High Street",yes,,2017-12-31,,0.078,21,21,Use of first and second floors as 21 flats. http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB082,local-authority-eng:CRY,not owned by a public authority,2016-03-29,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB082,permissioned,other,POINT(-0.099338 51.364273),16/00411/GPDO,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB082,2017-12-31,brownfield-land/local-authority-eng/CRY/16-00411-GPDO
