site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
294-330 Purley Way,,,2018-11-30,,2.55,17,17,"Mixed use development comprising retail store, commercial space and residential units. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,2015-03-06,http://publicaccess2.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,outline planning permission,POINT(-0.119394 51.372294),48,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/48
44-60 Cherry Orchard Road,yes,,2018-11-30,,0.301,80,50,Residential development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.090615 51.377827),50,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/50
"Car park, 54-58 Whytecliffe Road South",yes,,2018-11-30,,0.46,119,21,Residential use with retention of car parking spaces. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,,,,not permissioned,,POINT(-0.112901 51.338701),61,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/61
130 Oval Road,yes,,2018-11-30,,0.22,57,10,Residential development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.088634 51.377102),68,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/68
114-118 Whitehorse Road,yes,,2018-11-30,,0.04,8,7,Residential conversion and extension. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.096246 51.386534),78,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/78
Victory Place,yes,,2018-11-30,,0.27,70,33,"Ground floor retail, restaurant and studio space with hotel, office/or and residential uses on other floors. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.081568 51.418218),80,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/80
"Prospect West and car park to the rear of, 81-85 Station Road",yes,,2018-11-30,,0.88,288,40,Residential (with healthcare facility if required by NHS). https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.100404 51.380531),123,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/123
1-9 Banstead Road,yes,,2018-11-30,,0.88,100,77,Residential. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.119078 51.338611),130,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/130
"Supermarket, car park, 54 Brigstock Road",yes,,2018-11-30,,0.44,55,25,"Mixed use of residential, retail along Brigstock Road, and employment use. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.101103 51.398708),136,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/136
"1-5 Lansdowne Road, And 30-32 Wellesley Road",yes,,2018-11-30,,0.48,794,794,"Demolition of the existing buildings and the erection of a part 11, part 41, part 68 storey development comprising 794 residential units (Use Class C3), 35,000 sq.m (GIA) of offices (Use Class B1a), retailing / restaurant / bar uses (Class A1 / A3 / A4 and/or A5), public viewing gallery, swimming pool and gym (Use Class D2), with associated access and servicing, car / cycle parking, landscaped pedestrian walkways and public plaza. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2017-11-17,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.097522 51.376815),17/03457/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2017-12-31,brownfield-land/local-authority-eng/CRY/17-03457-FUL
"St Anne's House & Cambridge House, 20-26 Wellesley Road",yes,,2018-11-30,,0.21,196,46,Conversion of building to residential and hotel. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.097342 51.375706),155,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/155
"St George's House, Park Lane",,,2018-11-30,,0.07,288,288,Conversion and extension of existing building to provide retail and other Class A activities and leisure on the ground floor with residential accommodation on upper floors. There is one historic record of surface water flooding held by the Council in this location.. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.097209 51.373366),162,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/162
30-38 Addiscombe Road,yes,,2018-11-30,,0.35,61,61,"Erection of five/six storey building to provide 31 two bedroom, 14 one bedroom and 16 three bedroom flats, formation of vehicular access and provision of associated landscaping and car parking. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2017-08-19,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.089478 51.374769),16/02864/P,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2017-12-31,brownfield-land/local-authority-eng/CRY/16-02864-P
"Stephenson House, Cherry Orchard Road and Knolly House, Addiscombe Road",yes,,2018-11-30,,0.94,380,132,Residential and/or office. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.090722 51.37594),175,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/175
"St Mathews House, 98 George Street",yes,,2018-11-30,,0.05,20,7,Redevelopment for residential and/or offices and/or retail (on George Street frontage). https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.094488 51.374176),182,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/182
1-19 Derby Road,yes,,2018-11-30,,0.34,137,48,"Residential development above, community uses on lower floors. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.103796 51.377735),184,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/184
17-21 Dingwall Road,yes,,2018-11-30,,0.35,181,181,"esidential-led mixed use development ranging in height from 9 (ground plus 8 levels) to 24 storeys (ground plus 23 levels), containing 181 residential units (86 no. 1 bed units, 81 no. 2 bed units, 14 no. 3 bed units) with flexible commercial space at ground, first and second floor level, 8 no. disabled access car parking spaces, cycle parking, and associated amenity space, hard and soft landscaping. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-08-30,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.095559 51.376082),17/06327/FUL,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2017-12-31,brownfield-land/local-authority-eng/CRY/17-06327-FUL
28 Dingwall Road,yes,,2018-11-30,,0.11,44,16,Offices and residential and/or hotel (with healthcare facility if required by the NHS). https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.096159 51.37754),187,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/187
"Car parks, Drummond Road",yes,,2018-11-30,,0.11,32,12,Residential development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,POINT(-0.104489 51.374185),189,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/189
"Car park to the rear of Leon House, 22-24 Edridge Road",yes,,2018-11-30,,0.4,162,56,Residential development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.098201 51.369191),190,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/190
"Suffolk House, George Street",yes,,2018-11-30,,0.25,101,35,Mixed use redevelopment with offices or residential dwellings above retail units at ground level. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.095832 51.374),192,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/192
20 Lansdowne Road,,,2018-11-30,,0.775,313,109,Residential development with light industrial workshops and studio spaces. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.092397 51.379214),199,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/199
"Multi-storey car park, Lansdowne Road",yes,,2018-11-30,,0.95,384,133,"Mixed use, public car park and residential.. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.095271 51.377489),200,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/200
"Lidl, Easy Gym and car park, 99-101 London Road",yes,,2018-11-30,,1.13,293,51,Primary school with residential development on upper floors. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.105827 51.380394),201,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/201
"West Croydon station and shops, 176 North End",,,2018-11-30,,1.75,455,79,"Remodelling of station and redevelopment to provide an improved transport interchange, cycle hub, retail & office units with residential development above. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.102497 51.378578),203,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/203
"Lunar House, Wellesley Road",,,2018-11-30,,1.34,542,188,Office and residential and/or hotel (with healthcare facility if required by the NHS). https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,,,,not permissioned,,POINT(-0.098716 51.378265),218,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/218
9-11 Wellesley Road,yes,,2018-11-30,,0.15,60,21,Residential and/or hotel and/or retail and/or finance. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,,,,not permissioned,,POINT(-0.098083 51.375161),220,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/220
"Multi-storey car park, 1 Whitgift Street",yes,,2018-11-30,,0.54,193,95,Residential with community facilities commensurate in size and functionality to that currently on the site. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.100934 51.370162),222,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/222
"Segas House, Park Lane",yes,,2018-11-30,,0.19,40,40,Residential conversion with cultural uses if required (with town centres uses considered if there is no interest in delivery of cultural uses).. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.097295 51.372675),231,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/231
"Southern House, Wellesley Grove",yes,,2018-11-30,,0.58,234,82,Offices and residential and/or hotel (with healthcare facility if required by the NHS). https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.096158 51.375489),234,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/234
"Apollo House, Wellesley Road",,,2018-11-30,,0.58,234,82,Offices and residential and/or hotel (with healthcare facility if required by the NHS). https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,,,,not permissioned,,POINT(-0.098315 51.377188),236,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/236
"Davis House, Robert Street",yes,,2018-11-30,,0.13,52,19,Residential development with limited retail to replace existing floor space. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,owned by a public authority,,,not permissioned,,POINT(-0.099409 51.371234),242,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/242
"Mondial House, 102 George Street",yes,,2018-11-30,,0.253,220,220,"Demolition of the existing office building; erection of a part 35, part 13, part 11 storey building comprising plus basement, to provide 220 flats, 1,787 sqm B1 office space, and 490 sqm A1 retail floor space with associated works. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-06-06,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-0.093188 51.374263),16/00180/P,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2017-12-31,brownfield-land/local-authority-eng/CRY/16-00180-P
"Norwich Union House, 96 George Street",yes,,2018-11-30,,0.13,52,19,Offices with residential development or hotel and/or retail (on George Street frontage). https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.094879 51.374119),247,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/247
18-28 Thornton Road,yes,,2018-11-30,,0.2,34,9,Residential development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.11583 51.393298),248,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/248
"Asharia House, 50 Northwood Road",yes,,2018-11-30,,0.14,23,7,Residential development including replacement community facility. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.102115 51.407582),284,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/284
"Croydon College Annexe, Barclay Road",yes,,2018-11-30,,0.14,56,20,Residential redevelopment with community uses and Creative and Cultural Industries Enterprise Centre. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.094337 51.372636),294,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/294
2 Zion Place,yes,,2018-11-30,,0.15,39,7,Residential development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.093127 51.396213),295,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/295
"The Good Companions Public House site, 251 Tithe Pit Shaw Lane",yes,,2018-11-30,,0.3,24,8,Mixed use of residential and retail. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.065043 51.319016),306,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/306
"Mott Macdonald House, 8 Sydenham Road",yes,,2018-11-30,,0.24,97,34,Offices and residential and/or hotel (with healthcare facility if required by the NHS). https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.096813 51.37773),311,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/311
"Valley Park (B&Q and Units A-G Daniell Way), Hesterman Way",yes,,2018-11-30,,6.75,641,237,"Redevelopment of this area to a mixture of residential, retail, healthcare facility (if required by the NHS), community and leisure to form the basis of a new residential community and local centre.. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.12548 51.380188),314,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/314
"PC World, 2 Trojan Way",yes,,2018-11-30,,1.03,175,47,"Redevelopment of this area to a mixture of residential, retail and commercial use, healthcare facility (if required by the NHS) and community uses to form the basis of a new residential community. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.119708 51.373747),316,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/316
"Telephone Exchange, 88-90 Brighton Road",,,2018-11-30,,0.34,77,19,Conversion of existing building to residential use if no longer required as a telephone exchange in the future. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.123415 51.33333),325,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/325
"Ambassador House, 3-17 Brigstock Road",yes,,2018-11-30,,0.56,145,26,"Mixed use conversion comprising residential, retail and community facilities. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,,,,not permissioned,,POINT(-0.099257 51.398156),326,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/326
"Superstores, Drury Crescent",yes,,2018-11-30,,1.45,246,66,"Redevelopment of this area to a mixture of residential, retail, healthcare facility (if required by the NHS) and community uses to form the basis of a new residential community. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.117035 51.374478),332,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/332
"Valley Leisure Park, Hesterman Way",yes,,2018-11-30,,0.95,90,34,"Redevelopment of this area to a mixture of residential, retail, healthcare facility (if required by the NHS), community and leisure to form the basis of a new residential community and local centre.. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.124581 51.377926),334,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/334
"Zodiac Court, 161-183 London Road",yes,,2018-11-30,,0.71,184,32,Residential redevelopment. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.106993 51.381753),337,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/337
"Tesco, 2 Purley Road",yes,,2018-11-30,,3.81,990,172,"Mixed use residential, healthcare facility (if required by the NHS) and retail development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.117452 51.336597),347,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/347
"Homebase & Matalan stores, 60-66 Purley Way",yes,,2018-11-30,,2.84,482,128,Mixed use residential and retail development. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.122932 51.383448),348,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/348
"Harveys Furnishing Group Ltd, 230-250 Purley Way",yes,,2018-11-30,,0.46,78,21,"Redevelopment of this area to a mixture of residential, retail and commercial use, healthcare facility (if required by the NHS) and community uses to form the basis of a new residential community. As the site is partly within a Flood Zone 3 it will be sub. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.120019 51.37493),349,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/349
"Wing Yip, 544 Purley Way",,,2018-11-30,,1.53,260,69,"Redevelopment of a mix of residential, retail, commercial and community uses to form the basis of a new residential community. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.119253 51.362409),350,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/350
"Furniture Village, 222 Purley Way",yes,,2018-11-30,,0.71,120,32,"Redevelopment of this area to a mixture of residential, retail, healthcare facility (if required by NHS) and community uses to form the basis of a new residential community. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.120845 51.376166),351,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/351
"Decathlon, 2 Trafaglar Way",yes,,2018-11-30,,1.3,221,59,"Redevelopment of this area to a mixture of residential, retail, healthcare facility (if required by the NHS) and community uses to form the basis of a new residential community. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.117926 51.375859),355,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/355
"Norwood Heights Shopping Centre, Westow Street",yes,,2018-11-30,,1.46,223,39,"Retail, replacement community use and residential. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf",local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.082835 51.417843),357,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/357
"Reeves Corner former buildings, 104-112 Church Street",yes,,2018-11-30,,0.16,64,23,Mixed use with residential to upper storeys and retail on ground floor. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.105479 51.373869),374,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/374
7 Cairo New Road,yes,,2018-11-30,,0.91,368,128,Residential redevelopment above community use. https://www.croydon.gov.uk/sites/default/files/articles/downloads/Croydon%20Local%20Plan%202018_0.pdf,local-authority-eng:CRY,not owned by a public authority,,,not permissioned,,POINT(-0.106051 51.375326),375,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,2017-12-31,brownfield-land/local-authority-eng/CRY/375
"Whitgift Centre, North End",yes,,2018-11-30,,8.8,967,967,"Mixed use redevelopment of the Site through the demolition (within and outside the Conservation Area), alteration, refurbishment and retention of existing buildings/structures and erection of new buildings/structures to provide a range of town centre uses including retail and related uses (Use Class A1 - A 5), leisure (Use Class D2), residential (Use Class C3), student accommodation (sui generis) or hotel (Use Class C1), community facilities (Use Class D1), office (Use Class B1), residential amenity space and public realm. Alteration of existing and creation of new basements, underground servicing and multi-storey car parking, alteration to existing and creation of new vehicular and pedestrian access into the site, utility and energy generation facilities, infrastructure and associated facilities, together with any required temporary works or structures required by the development. Demolition within the conservation area of no. 5 George Street and nos. 2- 30 North End, but with retention of the building facades at no. 5 George Street and at nos. 2-30 North End. Demolition of buildings within the conservation area at no. 7 George Street and nos. 44-46, 48-50, 52, 54, 56, 94, 96, 98 and 114-126 North End including walls and fences, and part of the rear of nos. 34 and 108 North End and creation of basements beneath buildings at nos. 114-126 North End.Properties at Nos. 32, 34, 34a, 34-36, 58, 60-68, 70, 72, 74, 76-78, 80, 82-84, 86, 88-90, 92, 100, 102, 104, 106, 110 and 112 North End and Nos. 3 and 3a George Street to be retained with minor works to facilitate construction. | Whitgift Shopping Centre And Surrounding Land Croydon CR0 1LP. https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage",local-authority-eng:CRY,not owned by a public authority,2018-04-20,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,outline planning permission,POINT(-0.099957 51.375704),16/05418/OUT,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,2017-12-31,brownfield-land/local-authority-eng/CRY/16-05418-OUT
