site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Chain Bar Mill 809 Moston Lane Moston M40,,,2017-12-31,,0.87,44,44,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.179472 53.524429),Char_Cap_801,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Char-Cap-801
Adjacent 522 Hyde Road,,,2017-12-31,,0.5,46,46,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.179328 53.461762),Gort_N_CAP_056,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Gort-N-CAP-056
"Childen's Hospice, Wilmslow Road",yes,,2017-12-31,,1.87,50,50,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.224667 53.410953),Did_E_Cap_900,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Did-E-Cap-900
Eider House (Piccadilly Basin Framework),yes,,2017-12-31,,0.22,120,120,To be developed in line with the Piccadilly Basin Strategic Regeneration Framework http://www.manchester.gov.uk/downloads/download/6491/piccadilly_basin_srf_october_2016_final. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.229418 53.48056),Anco_Cap_900,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-900
Kampus Phase 2 (Minto & Turner and Minshull House),yes,,2017-12-31,,0.24,59,59,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.235233 53.477484),CC_Cap_900,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-900
"Land East of Aspinall Street, Rusholme",yes,,2017-12-31,,0.15,24,24,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.225288 53.454583),Rush_Cap_900,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Rush-Cap-900
"11 St James's Square, John Dalton Street",yes,,2017-12-31,,0.03,48,48,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.245661 53.480402),CC_Cap_901,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-901
Found Space (Bauer Millet showroom site),yes,,2017-12-31,,0.61,375,375,A 40 storey building to form 375 residential apartments. Proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.248915 53.475084),CC_Cap_902,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-902
Spear Street,yes,,2017-12-31,,0.01,11,11,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.232918 53.483978),Anco_Cap_901,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-901
"Daisy Bank Mill Terence Street, Newton Heath",yes,,2017-12-31,,0.32,18,18,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.172426 53.497878),Mile_Cap_900,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Mile-Cap-900
23 New Mount Street,yes,,2017-12-31,,0.14,59,59,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.235428 53.488252),Anco_Cap_902,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-902
North View (Land To The South Of Dantzic Street),yes,,2017-12-31,,0.77,415,415,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.233139 53.491339),Chee_Cap_900,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Chee-Cap-900
Land At River Street M15,yes,,2017-12-31,,0.38,430,430,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.249012 53.471057),CC_Cap_903,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-903
Blackfriars Street/Deansgate,,,2017-12-31,,1.02,600,600,Mixed use development. Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.246571 53.484122),CC_Cap_904,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-904
Angelgate,yes,,2017-12-31,,0.86,344,344,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.234538 53.490896),Chee_Cap_901,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Chee-Cap-901
"Rose Bank Farm, 37 Rose Bank Road",yes,,2017-12-31,,0.21,10,10,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.184635 53.494274),Mile_Cap_901,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Mile-Cap-901
Junction of Bamford St / Bank St,yes,,2017-12-31,,0.26,14,14,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.187879 53.484669),Anco_Cap_075,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-075
Great Jackson Street Plot E,,,2017-12-31,,0.46,399,399,To be developed in line with the Gt Jackson St Strategic Regeneration Frameworkhttp://www.manchester.gov.uk/downloads/download/6806/great_jackson_street_srf_november_2017. Approx 'MinNetDwellings' expected. All proposals must be in line with the Council's design quality requirements and Gt Jackson St SRF 2017,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.252921 53.472244),CC_Cap_905,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/CC-Cap-905
Broadmoss Centre,yes,,2017-12-31,,0.3,12,12,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.192443 53.527492),Char_Cap_043,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Char-Cap-043
"Newall Green Farm, Barnacre Avenue",,,2017-12-31,,1.33,11,11,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.290977 53.381984),Bagu_Cap_900,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Bagu-Cap-900
"Rear of Laurel Court, Candleford Rd",,,2017-12-31,,0.22,11,11,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.231956 53.431739),Old_Cap_900,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Old-Cap-900
"Binswood Hall, 611 Wilmslow Rd",,,2017-12-31,,0.23,12,12,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.231698 53.423038),Did_E_Cap_901,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Did-E-Cap-901
"Former Church Inn, 45-47 Ardwick Green",,,2017-12-31,,0.11,20,20,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.224417 53.472157),Ardw_Cap_901,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Ardw-Cap-901
Chapel Lane,,,2017-12-31,,0.9,20,20,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.221802 53.525499),Crum_Cap_003,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Crum-Cap-003
Iron Street,,,2017-12-31,,2.99,90,90,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.2097 53.490924),Anco_Cap_028,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Anco-Cap-028
Lower Medlock,,,2017-12-31,,1.45,100,100,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.212004 53.475433),Brad_Cap_141,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Brad-Cap-141
Millwright Street/May Street,,,2017-12-31,,0.62,42,42,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.180455 53.500221),Mile_Cap_081,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Mile-Cap-081
Lower Irk Valley,,,2017-12-31,,9.5,1100,1100,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.233836 53.49212),Chee_Cap_003,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Chee-Cap-003
Bellamy Court (potentially EXTRA CARE),,,2017-12-31,,0.17,10,10,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.164776 53.464803),Gort_N_Cap_502,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Gort-N-Cap-502
"Blackley New Road, River Irk site",,,2017-12-31,,3.37,34,34,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.233481 53.523427),High_Cap_700,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/High-Cap-700
Central Harpurhey - Monsall,,,2017-12-31,,1.3,20,20,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.210936 53.503129),Harp_Cap_701,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Harp-Cap-701
Collyhurst South,,,2017-12-31,,0.41,100,100,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.225287 53.49433),Mile_Cap_701,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Mile-Cap-701
"Hall Moss Road, Charlestown",,,2017-12-31,,0.25,8,8,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.195851 53.527405),Char_Cap_082,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Char-Cap-082
Princess St / Raby Street,yes,,2017-12-31,,0.27,47,47,Approx 'MinNetDwellings' expected however proposals for a higher number of dwellings will be considered. No maximum has been set but all proposals must be in line with the Council's design quality requirements and any relevant Council-endorsed planning framework or masterplan,local-authority-eng:MAN,,,http://pa.manchester.gov.uk/online-applications/,not permissioned,,POINT(-2.244533 53.45699),Moss_Cap_801,https://mappinggm.org.uk/gmodin/,2017-12-31,brownfield-land/local-authority-eng/MAN/Moss-Cap-801
