site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
65 Orchard Gardens Hove,yes,,2017-12-18,,0.14,23,23,Application Minded to Grant subject to S106 21st June 2017,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F05312,pending decision,,POINT(-0.177663 50.839524),SHLAA6145,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6145%2065%20Orchard%20Gardens%20Hove.pdf,2017-09-25
The Coach House 1-6 Lions Gardens Withdean Avenue,yes,,2017-12-18,,0.2,26,26,Application Minded to Grant subject to S106 12th July 2017,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F06478|,not permissioned,,POINT(-0.159363 50.847268),SHLAA6147,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6147%20The%20Coach%20House%201-6%20Lions%20Gardens%20Withdean%20Avenue.pdf,2017-09-25
29 - 31 New Church Road Hove,,,2017-12-18,,0.41,40,40,Pre-application stages,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH1998%2F01026%2FOA|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2002%2F00747%2FFP,not permissioned,,POINT(-0.182781 50.829891),SHLAA6148,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6148%2029%20-%2031%20New%20Church%20Road%20Hove.pdf,2017-10-03
1 - 6 Grand Parade Brighton,yes,,2017-12-18,,0.06,12,12,Development not started on site 201617. Prior approval for change of use of existing office (B1) to 12no self contained flats (C3).,local-authority-eng:BNH,not owned by a public authority,2017-06-08,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&application_number=BH2017%2F01273|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02527,permissioned,,POINT(-0.134284 50.826769),SHLAA6149,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6149%201%20-%206%20Grand%20Parade%20Brighton.pdf,2017-09-25
204 Old Shoreham Road Portslade,yes,,2017-12-18,,0.07,8,8,Development not started on site 201617. Demolition of existing single dwelling and erection of three storey building containing 1 no. three bedroom flat 2 no. two bedroom flats and 6 no. one bedroom flats,local-authority-eng:BNH,not owned by a public authority,2017-03-09,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02698|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F04542|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2005%2F06555,permissioned,,POINT(-0.212336 50.83872),SHLAA6150,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6150%20204%20Old%20Shoreham%20Road%20Portslade.pdf,2017-09-25
67 Falmer Road Rottingdean,yes,,2017-12-18,,0.28,8,8,Demolition of existing house and garage and erection of 9no four bedroom houses.,local-authority-eng:BNH,not owned by a public authority,2016-11-17,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F03172|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F00994|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F02049|,permissioned,,POINT(-0.063028 50.813448),SHLAA6151,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6151%2067%20Falmer%20Road%20Rottingdean.pdf,2017-09-25
Microscape House Hove Park Villas Hove,yes,,2017-12-18,,0.02,7,7,Development not started on site 201617. Change of use from office (B1) to residential (C3) to create 6no maisonettes and 1no flat.,local-authority-eng:BNH,not owned by a public authority,2016-07-15,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F01899|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2009%2F01361|,permissioned,,POINT(-0.171172 50.835888),SHLAA6152,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6152%20Microscape%20House%20Hove%20Park%20Villas%20Hove.pdf,2017-09-25
12 Lyndhurst Road Hove,yes,,2017-12-18,,0.09,6,6,Development not started on site 201617. Change of use from nursing home (C2) to 6no houses (C3),local-authority-eng:BNH,not owned by a public authority,2016-08-04,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F02893|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2005%2F00576%2FFP|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2004%2F01796%2FFP|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2000%2F01874%2FFP,permissioned,,POINT(-0.155175 50.832794),SHLAA6153,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6153%2012%20Lyndhurst%20Road%20Hove.pdf,2017-09-25
1 Nizells Avenue Hove,yes,,2017-12-18,,0.08,8,8,Development commenced 201617. Erection of new residential building containing 6no two bedroom flats 1no three bedroom flat and 2no three bedroom houses,local-authority-eng:BNH,not owned by a public authority,2015-10-08,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F03047|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F02296|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F01985|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F03311,permissioned,,POINT(-0.152381 50.830187),SHLAA6154,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6154%201%20Nizells%20Avenue%20Hove.pdf,2017-09-25
45-47 Cheapside,yes,,2017-12-18,,0.03,28,28,2017 Call for Sites. Pre application stage,local-authority-eng:BNH,not owned by a public authority,,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2008%2F03093,not permissioned,,POINT(-0.13701 50.829627),SHLAA6155,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6155%2045-47%20Cheapside.pdf,2017-09-25
Lace House 39 - 40 Old Steine Brighton,yes,,2017-12-18,,0.01,9,9,Development commenced 201617. Change of use from offices (B1) to residential (C3) to create 7no one bedroom flats and 2no two bedroom flats,local-authority-eng:BNH,not owned by a public authority,2016-09-12,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02600|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F01323|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F04105|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F01101,permissioned,,POINT(-0.137735 50.819953),SHLAA6156,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6156%20Lace%20House%2039%20-%2040%20Old%20Steine%20Brighton.pdf,2017-09-25
48-50 Western Road Brighton,yes,,2017-12-18,,0.03,9,9,Development not started on site 201617. Change of use from retail (A1) to 6no one bedroom flats and 3no two bedroom flats at basement first and second floors.,local-authority-eng:BNH,not owned by a public authority,2016-09-23,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F02663|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2017%2F01183|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F03290,permissioned,,POINT(-0.147802 50.823891),SHLAA6157,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6156%2048-50%20Western%20Road%20Brighton.pdf,2017-09-25
Whitehawk Clinic Whitehawk Road Brighton,yes,,2017-12-18,,0.1,38,38,Application Minded to Grant for 8th November 2017 Committee,local-authority-eng:BNH,not owned by a public authority,,http://planningregister.brighton-hove.gov.uk/application/bh201701665,pending decision,,POINT(-0.10489 50.823633),SHLAA6158,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6158%20Whitehawk%20Clinic%20Whitehawk%20Road%20Brighton.pdf,2017-11-01
177 Westbourne Street Hove,yes,,2017-12-18,,0.04,7,7,Development not started on site 201617. Change of use from office (B1) to residential (C3) to create 6no maisonettes and 1no flat.,local-authority-eng:BNH,not owned by a public authority,2016-07-15,,permissioned,,POINT(-0.180512 50.835665),PP5082,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP5082%20177%20Westbourne%20Street%20Hove.pdf,2017-12-18
Crown House 21 Upper North Street Brighton,yes,,2017-12-18,,0.13,59,59,Development not started on site 201617. Change of use from offices (B1) to residential (C3) to form 59no residential units.,local-authority-eng:BNH,not owned by a public authority,2017-06-02,,permissioned,other,POINT(-0.146121 50.824745),PP4470,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4470%20Crown%20House%2021%20Upper%20North%20Street%20Brighton.pdf,2017-12-18
Goldstone Business Centre 2 Goldstone Street Hove,yes,,2017-12-18,,0.03,9,9,Development not started on site 201617. Change of use from offices (B1) to form 9no residential units (C3,local-authority-eng:BNH,not owned by a public authority,2014-12-23,http://planningregister.brighton-hove.gov.uk/application/bh201403656,permissioned,other,POINT(-0.174665 50.832282),PP4413,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4413%20Goldstone%20Business%20Centre%202%20Goldstone%20Street%20Hove.pdf,2017-12-18
Regent House Hove Street Hove,yes,,2017-12-18,,0.12,9,9,Development not started on site 201617. Change of use from offices (B1) to residential (C3) to form 9no self contained flats.,local-authority-eng:BNH,not owned by a public authority,2014-06-23,,permissioned,other,POINT(-0.17876 50.827768),PP4437,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4437%20Regent%20House%20Hove%20Street%20Hove.pdf,2017-12-18
32-34 Queens Road Brighton,yes,,2017-12-18,,0.04,7,7,Development not started on site 201617. Change of use from office (B1) to residential (C3) to form 7no flats.,local-authority-eng:BNH,not owned by a public authority,2014-04-17,http://planningregister.brighton-hove.gov.uk/application/bh201400624,permissioned,other,POINT(-0.142554 50.826262),PP4453,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4453%2032-34%20Queens%20Road%20Brighton.pdf,2017-12-18
123-129 Portland Road Hove,yes,,2017-12-18,,0.12,12,12,Development not started on site 201617. Change of use from offices (B1) to residential (C3) to form 12 apartments.,local-authority-eng:BNH,not owned by a public authority,2017-04-10,,permissioned,other,POINT(-0.18429 50.833458),PP4689,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4689%20123-129%20Portland%20Road%20Hove.pdf,2017-12-18
